detector,fp_per_image_query,seed_count,sensitivity,sensitivity_std,achieved_fp_per_image,achieved_fp_per_image_std,candidate_floor_limited_run_count,candidate_floor_limited_seeds
faster_rcnn,0.10933333333333334,5,0.2656716417910448,0.011005881495337775,0.10746666666666667,0.0022310934040908714,0,
faster_rcnn,0.11066666666666666,5,0.26940298507462684,0.011621202613729429,0.10853333333333333,0.002764858847110364,0,
faster_rcnn,0.112,5,0.2701492537313433,0.012543086801471351,0.11013333333333333,0.0015202339001321838,0,
faster_rcnn,0.11333333333333333,5,0.2701492537313433,0.012543086801471351,0.11013333333333333,0.0015202339001321838,0,
faster_rcnn,0.11466666666666667,5,0.2708955223880597,0.013086326803544905,0.11093333333333333,0.0025647178748895126,0,
faster_rcnn,0.116,5,0.2746268656716418,0.009365597311948607,0.11413333333333334,0.0025991451586157275,0,
faster_rcnn,0.11733333333333333,5,0.2753731343283582,0.008089359473387608,0.11439999999999999,0.002890597785157175,0,
faster_rcnn,0.11866666666666667,5,0.2761194029850746,0.00913988709993723,0.11573333333333333,0.0030404678002643702,0,
faster_rcnn,0.12,5,0.2761194029850746,0.00913988709993723,0.11573333333333333,0.0030404678002643702,0,
faster_rcnn,0.12133333333333333,5,0.27686567164179104,0.010354057407098218,0.11626666666666666,0.0038180856168736955,0,
faster_rcnn,0.12266666666666666,5,0.27686567164179104,0.010354057407098218,0.11626666666666666,0.0038180856168736955,0,
faster_rcnn,0.124,5,0.27761194029850744,0.01008153439261664,0.11893333333333334,0.0035777087639996615,0,
faster_rcnn,0.125,5,0.27761194029850744,0.01008153439261664,0.11893333333333334,0.0035777087639996615,0,
faster_rcnn,0.12533333333333332,5,0.2791044776119403,0.009658342616078201,0.12106666666666666,0.004361447262345628,0,
faster_rcnn,0.12666666666666668,5,0.28059701492537314,0.011317724543360531,0.12426666666666666,0.003932768321000703,0,
faster_rcnn,0.128,5,0.28208955223880594,0.011068952965814432,0.1248,0.004279148409568327,0,
faster_rcnn,0.12933333333333333,5,0.2843283582089552,0.008908459989786068,0.1277333333333333,0.0017384539747207055,0,
faster_rcnn,0.13066666666666665,5,0.2865671641791045,0.007177382112563935,0.1296,0.001738453974720696,0,
faster_rcnn,0.132,5,0.2888059701492538,0.006778321688277986,0.13013333333333332,0.002231093404090866,0,
faster_rcnn,0.13333333333333333,5,0.28955223880597014,0.007737478116913336,0.1304,0.002564717874889509,0,
faster_rcnn,0.13466666666666666,5,0.28955223880597014,0.007737478116913336,0.1304,0.002564717874889509,0,
faster_rcnn,0.136,5,0.2902985074626866,0.008908459989786068,0.13093333333333332,0.003451247761478611,0,
faster_rcnn,0.13733333333333334,5,0.2902985074626866,0.008908459989786068,0.13093333333333332,0.003451247761478611,0,
faster_rcnn,0.13866666666666666,5,0.291044776119403,0.009139887099937242,0.1328,0.004676180777800046,0,
faster_rcnn,0.14,5,0.2917910447761194,0.008089359473387616,0.13440000000000002,0.005609515724790036,0,
faster_rcnn,0.14133333333333334,5,0.2932835820895522,0.007737478116913326,0.13706666666666667,0.006211101172721127,0,
