detector,curve,iou_definition,recall,seed_count,precision,precision_std,average_precision,average_precision_std
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.61,3,0.03832949358934926,0.002690352832171588,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.62,3,0.03575424006063594,0.002607351456110879,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.63,3,0.03454607143249922,0.0031194766176497924,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.64,3,0.03199185735293734,0.002365182383477412,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.65,3,0.029768837993789442,0.0022809694830109523,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.66,3,0.029003724370687312,0.002195828652891879,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.67,3,0.027760659761543197,0.0023681780922275766,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.68,3,0.02594732528891457,0.00284489744076491,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.6900000000000001,3,0.024556671374690465,0.00238871785533179,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.7000000000000001,3,0.023194928461618327,0.001589530399325284,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.71,3,0.021802968838705,0.0011407545543570792,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.72,3,0.02116602460058004,0.001009822546742075,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.73,3,0.020430750223115208,0.0008294689821717623,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.74,3,0.019126073769825617,0.0006540718212518742,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.75,3,0.018684338050835487,0.0008103633026393728,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.76,3,0.016433913696552904,0.0009631836528780579,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.77,3,0.01532342561618931,0.001088424481994015,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.78,3,0.013955575789410027,0.0008591795840918692,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.79,3,0.01322727241205956,0.0008850975945645258,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.8,3,0.012573688268133662,0.0008546792161603133,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.81,3,0.011949765600999323,0.0010550672165040352,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.8200000000000001,3,0.011407358458787042,0.0013131176495770505,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.8300000000000001,3,0.010568555793993725,0.0009695575055654238,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.84,3,0.009773280758006616,0.0012317396048450535,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.85,3,0.008164605336872074,0.0010337263787385702,0.10232138459103056,0.003599812697806189
faster_rcnn,ap50_95,mean IoU=0.50:0.95,0.86,3,0.0073726527040826025,0.0011357770844634674,0.10232138459103056,0.003599812697806189
