detector,threshold_probability,net_benefit,net_benefit_ci_lower,net_benefit_ci_upper,mean_true_positive_images,mean_false_positive_images,mean_flagged_images,treat_all_net_benefit,treat_all_ci_lower,treat_all_ci_upper,treat_none_net_benefit,treat_none_ci_lower,treat_none_ci_upper,net_benefit_difference_vs_other,difference_ci_lower,difference_ci_upper,other_detector,point_estimate_preferred_detector,paired_ci_preferred_detector,point_estimate_best_strategy,population,population_unit,image_count,positive_image_count,negative_image_count,disease_prevalence,disease_prevalence_percent,patient_group_count,seed_count,seed_ids,confidence_level,bootstrap_resamples,bootstrap_valid_resamples,bootstrap_method,seed_aggregation,decision_rule,outcome_definition,score_interpretation
yolo11s,0.41,0.016831638418079102,0.0033590712136110893,0.03606905096886165,18.6,8.6,27.200000000000003,-0.31299435028248573,-0.3967887085169585,-0.22694304113505273,0.0,0.0,0.0,-0.003954802259887046,-0.06729970062893521,0.059347201972059054,faster_rcnn,faster_rcnn,not_distinguished,faster_rcnn,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.42,0.015558620689655198,-0.05340511929550435,0.08424663874503248,145.2,184.4,329.6,-0.3356321839080459,-0.42087127245690614,-0.24809723149945023,0.0,0.0,0.0,-0.001029885057471239,-0.06712073549910107,0.06565862507120011,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.42,0.016588505747126437,0.0033214217155682875,0.035712981245235136,17.8,7.4,25.200000000000003,-0.3356321839080459,-0.42087127245690614,-0.24809723149945023,0.0,0.0,0.0,0.001029885057471239,-0.06565862507120013,0.06712073549910104,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.43,0.011812865497076048,-0.05665718328672647,0.08115106095885267,144.8,180.2,325.0,-0.35906432748538003,-0.44579883864036063,-0.2699936741573353,0.0,0.0,0.0,-0.004280701754385942,-0.07074809381220637,0.06337402035370074,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.43,0.01609356725146199,0.00308763176508111,0.036228684363556335,17.2,6.8,24.0,-0.35906432748538003,-0.44579883864036063,-0.2699936741573353,0.0,0.0,0.0,0.004280701754385942,-0.06337402035370075,0.0707480938122063,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.44,0.0080952380952381,-0.06028725654629744,0.07690329617384936,144.2,175.8,320.0,-0.38333333333333325,-0.4716166750446529,-0.2926721326244306,0.0,0.0,0.0,-0.007333333333333327,-0.07346820903659507,0.060952386321570295,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.44,0.015428571428571427,0.002998062883249349,0.0348056503447383,16.6,6.4,23.0,-0.38333333333333325,-0.4716166750446529,-0.2926721326244306,0.0,0.0,0.0,0.007333333333333327,-0.060952386321570295,0.07346820903659496,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.45,0.003006060606060629,-0.06658251598990997,0.07230610385636377,143.8,173.0,316.8,-0.4084848484848484,-0.4983733418636465,-0.3161752623085112,0.0,0.0,0.0,-0.01001212121212119,-0.0775604076828704,0.05907724571859795,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.45,0.013018181818181818,0.0016292479631217847,0.031984970750725046,15.0,6.4,21.4,-0.4084848484848484,-0.4983733418636465,-0.3161752623085112,0.0,0.0,0.0,0.01001212121212119,-0.05907724571859797,0.07756040768287037,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.46,-0.0005629629629629706,-0.07074046632530594,0.06867267443218159,143.2,168.6,311.79999999999995,-0.43456790123456784,-0.526120996342603,-0.3405488782771874,0.0,0.0,0.0,-0.012948148148148155,-0.08185140868389304,0.05676287659846744,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.46,0.012385185185185185,0.0011816660792392767,0.031234817454508353,14.4,6.0,20.4,-0.43456790123456784,-0.526120996342603,-0.3405488782771874,0.0,0.0,0.0,0.012948148148148155,-0.05676287659846747,0.08185140868389304,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.47,-0.005197484276729558,-0.07617216006388082,0.06449003459329532,142.6,165.2,307.79999999999995,-0.461635220125786,-0.554915732122652,-0.365842253339021,0.0,0.0,0.0,-0.01650314465408805,-0.08636881399167091,0.0540406841186765,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.47,0.01130566037735849,0.0007753459158181278,0.02987345648036635,13.8,6.0,19.8,-0.461635220125786,-0.554915732122652,-0.365842253339021,0.0,0.0,0.0,0.01650314465408805,-0.05404068411867655,0.08636881399167087,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.48,-0.009825641025641008,-0.0827364826064386,0.062404169031337796,141.8,161.6,303.4,-0.4897435897435896,-0.5848179577403954,-0.39210845051861765,0.0,0.0,0.0,-0.01977435897435896,-0.0923171483212919,0.05195140683172947,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.48,0.00994871794871795,0.0,0.02747912549788234,13.0,6.0,19.0,-0.4897435897435896,-0.5848179577403954,-0.39210845051861765,0.0,0.0,0.0,0.01977435897435896,-0.05195140683172948,0.0923171483212918,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.49,-0.01595294117647057,-0.09041255071104143,0.055885082145437276,140.8,159.0,299.8,-0.518954248366013,-0.6158928196568737,-0.41940469464643365,0.0,0.0,0.0,-0.025856209150326777,-0.1009935317901151,0.04708084255219149,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.49,0.00990326797385621,0.0,0.026915315913560688,13.0,5.8,18.8,-0.518954248366013,-0.6158928196568737,-0.41940469464643365,0.0,0.0,0.0,0.025856209150326777,-0.04708084255219152,0.10099353179011507,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.5,-0.0232,-0.09747572204110094,0.04910382176669851,139.8,157.2,297.0,-0.5493333333333332,-0.6482106760500113,-0.44779278853936233,0.0,0.0,0.0,-0.0312,-0.10488067779821704,0.0420319365710101,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.5,0.008,-5.931198102008521e-06,0.024200881362646053,11.4,5.4,16.8,-0.5493333333333332,-0.6482106760500113,-0.44779278853936233,0.0,0.0,0.0,0.0312,-0.0420319365710101,0.10488067779821697,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.51,-0.028114285714285737,-0.10407489502053188,0.044291507092855203,139.2,154.0,293.2,-0.5809523809523809,-0.6818476286224605,-0.4773395801422065,0.0,0.0,0.0,-0.03555374149659866,-0.11021787093215664,0.03787206164834297,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.51,0.007439455782312923,-0.0005414064325749063,0.02274816523873801,11.2,5.4,16.6,-0.5809523809523809,-0.6818476286224605,-0.4773395801422065,0.0,0.0,0.0,0.03555374149659866,-0.037872061648342975,0.11021787093215658,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.52,-0.034311111111111126,-0.11106046808732026,0.03861651837554522,137.2,150.4,287.6,-0.6138888888888889,-0.7168861208854285,-0.5081174880618359,0.0,0.0,0.0,-0.041200000000000014,-0.114982934244153,0.03250410297152832,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.52,0.006888888888888887,-0.0008194788636598977,0.021368449163449137,10.8,5.2,16.0,-0.6138888888888889,-0.7168861208854285,-0.5081174880618359,0.0,0.0,0.0,0.041200000000000014,-0.03250410297152833,0.11498293424415298,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.53,-0.03711773049645394,-0.11445630566447088,0.03638944820847506,136.8,146.0,282.8,-0.6482269503546101,-0.753415612819161,-0.5402050941908111,0.0,0.0,0.0,-0.04346666666666671,-0.11877729808214038,0.02965088839830461,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.53,0.006348936170212765,-0.0009850809507468473,0.019688220200911908,10.4,5.0,15.4,-0.6482269503546101,-0.753415612819161,-0.5402050941908111,0.0,0.0,0.0,0.04346666666666671,-0.02965088839830463,0.11877729808214037,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.54,-0.04119420289855075,-0.120182991865957,0.03384647244959167,135.8,142.0,277.8,-0.6840579710144927,-0.791533343532621,-0.5736878136297419,0.0,0.0,0.0,-0.04648115942028987,-0.1245089761132223,0.027834923904227416,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.54,0.005286956521739129,-0.0017728428980383888,0.017833053908997205,9.6,4.8,14.399999999999999,-0.6840579710144927,-0.791533343532621,-0.5736878136297419,0.0,0.0,0.0,0.04648115942028987,-0.02783492390422743,0.1245089761132223,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.55,-0.04417777777777783,-0.1252614148328999,0.03051667570849149,134.8,137.4,272.20000000000005,-0.7214814814814816,-0.8313451956111239,-0.6086586539326252,0.0,0.0,0.0,-0.0483555555555556,-0.1280824653705617,0.023856484299384296,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.55,0.004177777777777776,-0.0024781285560671047,0.015872808157305292,9.0,4.8,13.8,-0.7214814814814816,-0.8313451956111239,-0.6086586539326252,0.0,0.0,0.0,0.0483555555555556,-0.0238564842993843,0.1280824653705616,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.56,-0.04872727272727277,-0.1303040635726682,0.02592851410673949,134.0,134.0,268.0,-0.7606060606060607,-0.8729666773295585,-0.645219077885639,0.0,0.0,0.0,-0.05238787878787883,-0.13268550428433448,0.020554953509859565,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.56,0.00366060606060606,-0.0030628465928767717,0.014756422924901182,8.6,4.6,13.2,-0.7606060606060607,-0.8729666773295585,-0.645219077885639,0.0,0.0,0.0,0.05238787878787883,-0.02055495350985958,0.13268550428433448,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.57,-0.055268217054263505,-0.1375928921494896,0.01864426620672122,132.2,131.0,263.2,-0.8015503875968988,-0.9165240419186175,-0.6834799866736769,0.0,0.0,0.0,-0.058958139534883665,-0.13874949266451173,0.013046811409142533,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.57,0.0036899224806201574,-0.003016332891428554,0.01456766765135383,8.6,4.4,13.0,-0.8015503875968988,-0.9165240419186175,-0.6834799866736769,0.0,0.0,0.0,0.058958139534883665,-0.01304681140914258,0.13874949266451167,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.58,-0.059339682539682505,-0.13808155392252255,0.013570761490827584,130.6,126.8,257.4,-0.8444444444444441,-0.9621555667262037,-0.7235628434992407,0.0,0.0,0.0,-0.06190476190476187,-0.1393131293651423,0.008482619349554878,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.58,0.0025650793650793665,-0.003889365396239475,0.01216439263877593,8.0,4.4,12.4,-0.8444444444444441,-0.9621555667262037,-0.7235628434992407,0.0,0.0,0.0,0.06190476190476187,-0.008482619349554878,0.1393131293651423,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.59,-0.06308292682926823,-0.14407249187736984,0.010057851857209256,129.4,122.8,252.2,-0.8894308943089428,-1.0100130195731842,-0.7656009616333685,0.0,0.0,0.0,-0.065040650406504,-0.14291325355317822,0.005792126764551238,yolo11s,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.59,0.0019577235772357733,-0.004590911991229427,0.010675398609968568,7.8,4.4,12.2,-0.8894308943089428,-1.0100130195731842,-0.7656009616333685,0.0,0.0,0.0,0.065040650406504,-0.005792126764551252,0.14291325355317822,faster_rcnn,yolo11s,not_distinguished,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.6,-0.06959999999999997,-0.15050900830938876,0.002970956354300413,127.8,120.0,247.8,-0.9366666666666663,-1.0602633450625139,-0.8097409856742028,0.0,0.0,0.0,-0.0717333333333333,-0.15108907111249906,-0.0011140784285768937,yolo11s,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.6,0.0021333333333333347,-0.004133237163645556,0.010719668791316545,7.6,4.0,11.6,-0.9366666666666663,-1.0602633450625139,-0.8097409856742028,0.0,0.0,0.0,0.0717333333333333,0.0011140784285768876,0.151089071112499,faster_rcnn,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.61,-0.07167863247863249,-0.15581509752807265,-0.0003662469029441851,125.8,114.8,240.6,-0.9863247863247862,-1.1130906103205271,-0.8561446006914902,0.0,0.0,0.0,-0.07293675213675214,-0.1546495603729755,-0.003951056853626496,yolo11s,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.61,0.001258119658119658,-0.00525111668547236,0.009315176812780523,7.2,4.0,11.2,-0.9863247863247862,-1.1130906103205271,-0.8561446006914902,0.0,0.0,0.0,0.07293675213675214,0.003951056853626493,0.1546495603729755,faster_rcnn,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.62,-0.07778245614035087,-0.16582288004003798,-0.004075333769381709,124.4,112.0,236.4,-1.03859649122807,-1.1686982579605412,-0.904990511236003,0.0,0.0,0.0,-0.0784140350877193,-0.16474538154765095,-0.007939209102583014,yolo11s,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
yolo11s,0.62,0.0006315789473684211,-0.006377822502825948,0.007804860915658127,7.0,4.0,11.0,-1.03859649122807,-1.1686982579605412,-0.904990511236003,0.0,0.0,0.0,0.0784140350877193,0.007939209102582985,0.16474538154765092,faster_rcnn,yolo11s,yolo11s,yolo11s,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
faster_rcnn,0.63,-0.07368648648648647,-0.1610164667242755,0.0011282206427091009,124.2,105.4,229.60000000000002,-1.0936936936936934,-1.227311724391907,-0.9564767412694085,0.0,0.0,0.0,-0.07305945945945945,-0.16109629586174526,0.0009640317510059074,yolo11s,yolo11s,not_distinguished,treat_none,full held-out RSNA test split,exam_image,750,169,581,0.22533333333333333,22.53333333333333,323,5,17|42|137|271|314,0.95,2000,2000,paired_hierarchical_patient_cluster_percentile,arithmetic_mean_across_frozen_test_seeds,maximum emitted box confidence >= threshold,at_least_one_lung_opacity_annotation,raw_detector_score_used_as_nominal_threshold_probability
