scope,condition_id,family,corruption,severity,estimand,metric,unit,detector_a,detector_b,image_count,patient_group_count,seed_count,confidence_level,detector_a_estimate,detector_a_ci_low,detector_a_ci_high,detector_b_estimate,detector_b_ci_low,detector_b_ci_high,difference_a_minus_b,difference_ci_low,difference_ci_high,bootstrap_resamples,bootstrap_valid_a,bootstrap_valid_b,bootstrap_valid_difference,test_name,permutation_resamples,permutation_valid,p_value_raw,p_value_holm,holm_family_size,effect_size_name,effect_size,effect_size_n,status,reason
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.21621621621621623,0.14285714285714285,0.31819187449718417,0.07207207207207207,0.025974025974025976,0.13001086956521735,0.14414414414414417,0.07873794567813855,0.2248110465116279,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0009998000399920016,0.006998600279944011,35,paired_raw_difference,0.14414414414414417,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1458966565349544,0.09740198939637143,0.1993962133763323,0.10526315789473685,0.04,0.17687935933867213,0.04063349864021755,-0.022231570512820487,0.09790889802809205,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.21295740851829634,1.0,35,paired_raw_difference,0.04063349864021755,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6848689330154927,0.6549796947524639,0.7181433807568763,0.723491525585361,0.6247249775192663,0.80321057818429,-0.03862259256986833,-0.1153171330922816,0.07023679779399833,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3333333333333333,1.0,34,paired_raw_difference,-0.03862259256986833,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8099532183414966,0.7882708049159256,0.8334398173270842,0.8346273580584052,0.7645328350122917,0.8904577150731269,-0.024674139716908572,-0.07677013203755025,0.052504522266453545,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.39212157568486306,1.0,34,paired_raw_difference,-0.024674139716908572,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.09765370856229168,0.05832830259122212,0.16287184623264525,0.06024166001183892,0.033021375693066214,0.11453309408331863,0.037412048550452756,-0.004609412093023568,0.08145427864435092,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.16376724655068986,1.0,35,paired_raw_difference,0.037412048550452756,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.03669064145133681,0.0202584293880645,0.067924094063097,0.023898623793998177,0.01115326202264562,0.052466888896722096,0.012792017657338634,-0.0032639698244612083,0.030721307805950646,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.22755448910217957,1.0,35,paired_raw_difference,0.012792017657338634,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7649231502442512,0.5100870484446992,1.1067918126424203,0.42105263157894735,0.1925675675675676,0.7156699399890883,0.3438705186653038,0.056366624931933354,0.6711849001429845,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0627874425114977,1.0,35,paired_raw_difference,0.3438705186653038,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.3116883116883117,0.20471993557623483,0.4767821031344791,0.42105263157894735,0.1665000000000003,1.0,-0.10936431989063566,-0.5601208791208789,0.10174086424086422,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.20895820835832835,1.0,35,paired_raw_difference,-0.10936431989063566,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6120080527375359,0.4037145301242646,0.9111095469517221,0.4210526315789474,0.17014849820168582,0.8492261904761904,0.1909554211585885,-0.12441634385908264,0.43806083224272346,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.14157168566286743,1.0,35,paired_raw_difference,0.1909554211585885,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9896898080385568,0.9447605181134406,1.0514343334531426,1.04237313184886,0.9083827053585756,1.1485699795280218,-0.05268332381030327,-0.17350680138908328,0.11867868393149765,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.4537092581483703,1.0,34,paired_raw_difference,-0.05268332381030327,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9960617102707572,0.9686789955174869,1.0336148128378522,1.024901540630342,0.9449346952959946,1.0859461678096682,-0.028839830359584706,-0.09828359637996209,0.07239282378703656,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.47630473905218956,1.0,34,paired_raw_difference,-0.028839830359584706,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2585393592542504,0.16115360068851967,0.46691905845223175,0.28511929895917176,0.1680440053725972,0.6246995944917025,-0.02657993970492134,-0.22613731119417713,0.06500901261280882,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8214357128574286,1.0,35,paired_raw_difference,-0.02657993970492134,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s4,noise,salt_and_pepper,4,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.24824145521933394,0.14200145079814508,0.47397747592997413,0.313240776969975,0.15933920531626317,0.7587750689752627,-0.06499932175064105,-0.33462572487205056,0.04736132068024639,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.649870025994801,1.0,35,paired_raw_difference,-0.06499932175064105,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.09865470852017937,0.0568079836829837,0.14285714285714285,0.08695652173913043,0.0,0.25,0.011698186781048933,-0.1689702759716603,0.12061562135939204,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.7838432313537292,0.7838432313537292,35,paired_raw_difference,0.011698186781048933,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1981981981981982,0.12269793957633986,0.2898761375126389,0.018018018018018018,0.0,0.05263157894736842,0.18018018018018017,0.0967644772638943,0.2747720364741639,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0009998000399920016,0.006998600279944011,35,paired_raw_difference,0.18018018018018017,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.1317365269461078,0.07931079469211273,0.1851881434149804,0.029850746268656716,0.0,0.08335084033613437,0.10188578067745108,0.021006074338585645,0.16961630775385023,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.03179364127174565,1.0,35,paired_raw_difference,0.10188578067745108,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6603674541103409,0.6227377343252978,0.7043862718709538,0.5961786452010718,0.593100923549227,0.5992563668529164,0.06418880890926915,0.027438042006066976,0.10741639470477773,2000,2000,1725,1725,paired_patient_cluster_label_swap,5000,5000,0.10237952409518096,1.0,34,paired_raw_difference,0.06418880890926915,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.7905511955023901,0.7629103122753041,0.8219663814499697,0.7470027607460157,0.744586755028518,0.7494187664635135,0.04354843475637438,0.01670026980000846,0.07422224232295639,2000,2000,1725,1725,paired_patient_cluster_label_swap,5000,5000,0.1277744451109778,1.0,34,paired_raw_difference,0.04354843475637438,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.08792451362718222,0.04750130206980271,0.16031588950728823,0.017327066855043254,0.007760832738249342,0.04070649051047945,0.07059744677213897,0.029883344784246764,0.13188424451474498,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.016196760647870425,0.5506898620275944,35,paired_raw_difference,0.07059744677213897,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.029929335875712487,0.014283746729816001,0.06258968582946363,0.004349848205361829,0.0019716100103838187,0.010373761963692144,0.02557948767035066,0.010717393010205243,0.053722296648110276,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.017996400719856028,0.611877624475105,35,paired_raw_difference,0.02557948767035066,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6854580397181294,0.429544341215096,1.0443208951555012,0.18764302059496565,0.0,0.5471323529411761,0.4978150191231637,0.04490985299655816,0.9439278888199568,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.05158968206358728,1.0,35,paired_raw_difference,0.4978150191231637,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2857142857142857,0.17804190169218378,0.43859649122807015,0.10526315789473684,0.0,0.363920454545453,0.18045112781954886,-0.10615079365079351,0.3857380952380951,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.08778244351129774,1.0,35,paired_raw_difference,0.18045112781954886,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.5526090675791274,0.3450346986450966,0.8587978728962962,0.11940298507462686,0.0,0.38436974789915934,0.43320608250450054,0.1055365097993699,0.7747400500772238,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.015796840631873626,0.4423115376924615,35,paired_raw_difference,0.43320608250450054,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9542832319984784,0.8917926450983966,1.0336500453143274,0.8589466214367304,0.8034074135998283,0.9160209322710243,0.09533661056174803,0.021448835911415987,0.19463776498918986,2000,2000,1725,1725,paired_patient_cluster_label_swap,5000,5000,0.14277144571085784,1.0,34,paired_raw_difference,0.09533661056174803,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9722015519132104,0.9333105335034705,1.0209059605446746,0.9173007246308538,0.8811091182201031,0.9515503897481845,0.05490082728235668,0.007797577388883962,0.12128606055476174,2000,2000,1725,1725,paired_patient_cluster_label_swap,5000,5000,0.1757648470305939,1.0,34,paired_raw_difference,0.05490082728235668,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.23278119951187487,0.1315288714789439,0.4747139159703474,0.08200771947117245,0.03848928866078043,0.23222727135753538,0.1507734800407024,0.03140444321954637,0.3231350786773252,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.22815436912617476,1.0,35,paired_raw_difference,0.1507734800407024,183,complete,
phase6_primary_seed_robustness,salt_and_pepper_s5,noise,salt_and_pepper,5,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.20249582993497617,0.09966177073589946,0.45698718912890435,0.05701373615878153,0.027767155119169825,0.16610230002874782,0.14548209377619464,0.035797441479667305,0.3288802101441188,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.29354129174165167,1.0,35,paired_raw_difference,0.14548209377619464,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.133086876155268,0.08546296296296298,0.1823821144824968,0.4523809523809524,0.27494318181818195,0.6216216216216216,-0.3192940762256844,-0.4824840988640332,-0.17269124453031132,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.3192940762256844,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6486486486486487,0.5249938118811881,0.7522166034555414,0.17117117117117117,0.09277160983346552,0.2328767123287671,0.4774774774774775,0.3571251768033947,0.5887141577060931,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.4774774774774775,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.22085889570552147,0.14801407942238268,0.29013780072646717,0.24836601307189543,0.1428290213723285,0.33155471501239075,-0.027507117366373957,-0.11691530166263979,0.060368407930106095,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6460707858428314,1.0,35,paired_raw_difference,-0.027507117366373957,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6984009483060934,0.6730371304545912,0.7206565845778014,0.7004432586725541,0.6553190305763349,0.7448524458536219,-0.0020423103664606312,-0.054588067752063096,0.048374447892773155,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9258148370325935,1.0,34,paired_raw_difference,-0.0020423103664606312,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8182576180804949,0.800069550595368,0.8333475332666498,0.8195002170171671,0.7881395667955229,0.8504354562125913,-0.0012425989366722234,-0.03810414312180537,0.03316218572390376,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9400119976004799,1.0,34,paired_raw_difference,-0.0012425989366722234,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.34334037666894435,0.21251601865479622,0.4726976727167538,0.21072379674611305,0.10718415050657905,0.3114945894023033,0.1326165799228313,0.05441000398835252,0.21244834303379403,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2761447710457908,1.0,35,paired_raw_difference,0.1326165799228313,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.14194239417222532,0.08664832254581212,0.20220862121003644,0.07363526986866809,0.03663282990391486,0.11455000073928825,0.06830712430355723,0.035508740632994154,0.10862110286407302,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.15416916616676665,1.0,35,paired_raw_difference,0.06830712430355723,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9246945291307582,0.8557101425438589,0.973592326846385,0.9761904761904762,0.8863490675990676,1.0937591911764706,-0.05149594705971794,-0.18549532357331452,0.05109864057440708,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3745250949810038,1.0,35,paired_raw_difference,-0.05149594705971794,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.935064935064935,0.864406779661017,0.983050847457627,1.0,0.8888888888888888,1.2,-0.06493506493506496,-0.28162172573189526,0.06823066684123236,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.28114377124575085,1.0,35,paired_raw_difference,-0.06493506493506496,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9264600430244601,0.85793359372916,0.9744123076897308,0.9934640522875817,0.8947358865573519,1.1657149041434753,-0.06700400926312167,-0.25427114851554383,0.05288122710005327,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.23475304939012198,1.0,35,paired_raw_difference,-0.06700400926312167,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0092446410434093,0.9977683509572117,1.0256028943770337,1.0091662547591072,0.9933444004622539,1.0236321370442236,7.838628430212324e-05,-0.0206657988673193,0.0254112549143843,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.99500099980004,1.0,34,paired_raw_difference,7.838628430212324e-05,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0062742687488089,0.9989785025252519,1.0165446674629275,1.006325789417772,0.9961875873302468,1.0155994477360741,-5.152066896307872e-05,-0.013699763602139124,0.01614774525184487,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9962007598480304,1.0,34,paired_raw_difference,-5.152066896307872e-05,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9089977461888084,0.8133543796088782,0.9838935292761656,0.9973400664998163,0.9632084981938389,1.0340039956261775,-0.08834232031100797,-0.19534374712990188,-0.008855854484511145,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2555488902219556,1.0,35,paired_raw_difference,-0.08834232031100797,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s1,blur,gaussian_blur,1,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9603535150336192,0.9101014801912544,1.0098781013713005,0.965142149810651,0.8955946971018081,1.0154244451269756,-0.004788634777031842,-0.0748633733086856,0.08655675605070176,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9208158368326335,1.0,35,paired_raw_difference,-0.004788634777031842,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.13676731793960922,0.08673082869511442,0.18394936490602903,0.4,0.23251341681574247,0.5952507598784194,-0.2632326820603908,-0.4606739329155308,-0.12057108177367523,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.2632326820603908,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6936936936936937,0.5888725490196078,0.7727521566025214,0.16216216216216217,0.08695652173913043,0.2253574076035158,0.5315315315315315,0.44303797468354433,0.6058530051250193,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.5315315315315315,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.228486646884273,0.1514668186864619,0.2943488902618696,0.23076923076923078,0.13084112149532712,0.3158043413618792,-0.0022825838849577784,-0.09677854057197248,0.07805190944370727,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.968006398720256,1.0,35,paired_raw_difference,-0.0022825838849577784,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6883664020136037,0.661362317206451,0.7160793498420385,0.6914011310697034,0.6475448361608884,0.7310158601603887,-0.0030347290560996942,-0.04566831330664792,0.04613609836901036,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8972205558888222,1.0,34,paired_raw_difference,-0.0030347290560996942,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8108765989735921,0.7913420335172563,0.8298393659142593,0.8130883382401942,0.782823981172336,0.840711818419706,-0.0022117392666021196,-0.032636975948546525,0.03218754226532466,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.8968206358728255,1.0,34,paired_raw_difference,-0.0022117392666021196,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.33439335633172546,0.19953554315486802,0.4679761562556438,0.2128185127808453,0.10836813719667426,0.30639505800214595,0.12157484355088016,0.056371597148360306,0.1951486358301479,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.30813837232553487,1.0,35,paired_raw_difference,0.12157484355088016,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,raw,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.13139452724914807,0.07967121266949376,0.19217756152885015,0.07202232766485053,0.0341891845764302,0.11215018305442677,0.05937219958429754,0.028398846552539384,0.10151338640869047,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.20535892821435714,1.0,35,paired_raw_difference,0.05937219958429754,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.950266429840142,0.8814815724029881,1.018693700097392,0.8631578947368421,0.7298904904838869,1.048297745601173,0.08710853510329986,-0.12976467978089684,0.24967920028581192,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.2949410117976405,1.0,35,paired_raw_difference,0.08710853510329986,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,1.0,0.9361633933442445,1.0704266777133389,0.9473684210526316,0.7647058823529412,1.2693181818181813,0.05263157894736836,-0.318944805194805,0.2727284490871447,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6772645470905819,1.0,35,paired_raw_difference,0.05263157894736836,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9584569732937684,0.8914644487378186,1.0246814832906572,0.9230769230769231,0.7617210304596584,1.2070419376541823,0.035380050216845316,-0.29130048685526544,0.22914321417126454,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6878624275144971,1.0,35,paired_raw_difference,0.035380050216845316,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9947439275269684,0.9735660380707445,1.0246040448807363,0.9961387754664716,0.9311748941812601,1.0346484047469284,-0.0013948479395031743,-0.05097869217156926,0.0715841993487194,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9540091981603679,1.0,34,paired_raw_difference,-0.0013948479395031743,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.9971972623876056,0.9840020505530686,1.0150875481578754,0.9984521624950434,0.9570883165933568,1.0219165624910576,-0.0012549001074377841,-0.031995842782713814,0.045745582908967665,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.9338132373525295,1.0,34,paired_raw_difference,-0.0012549001074377841,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,map_50,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8853104030323138,0.7709972605405092,0.9581143517402511,1.0072542017879875,0.9394312234120727,1.1523642123181514,-0.12194379875567374,-0.3470298513972569,-0.0135079622233653,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.1329734053189362,1.0,35,paired_raw_difference,-0.12194379875567374,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s2,blur,gaussian_blur,2,retention,map_50_95,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8889887819335613,0.8115987898963204,0.959281913277147,0.944001214102949,0.8494471471173857,1.0373518287411376,-0.05501243216938767,-0.1685795648621535,0.042672313919360785,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.3977204559088182,1.0,35,paired_raw_difference,-0.05501243216938767,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,precision,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.12271973466003316,0.07662495711099675,0.16786724931703653,0.3584905660377358,0.19563891834570524,0.49366883116883026,-0.23577083137770266,-0.36607773123296256,-0.10482979066084114,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,-0.23577083137770266,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,recall,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6666666666666666,0.5555253623188406,0.7519013880855985,0.17117117117117117,0.09090909090909091,0.23334677419354832,0.49549549549549543,0.4,0.5699308755760366,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.0001999600079984003,0.006998600279944011,35,paired_raw_difference,0.49549549549549543,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,f1,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.2072829131652661,0.1359452363090773,0.27217853942652326,0.23170731707317074,0.1272727272727273,0.30851063829787234,-0.02442440390790465,-0.10379915425850658,0.048828926747561036,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.6382723455308938,1.0,35,paired_raw_difference,-0.02442440390790465,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,iou,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.6860340121000198,0.6577558780787552,0.7096297280309581,0.7119140121903592,0.6467589709758972,0.7508201566314252,-0.025880000090339417,-0.06407521032123224,0.03532867060275024,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.20395920815836832,1.0,34,paired_raw_difference,-0.025880000090339417,183,complete,
phase6_primary_seed_robustness,gaussian_blur_s3,blur,gaussian_blur,3,raw,dice,ratio,faster_rcnn,yolo11s,300,183,1,0.95,0.8097474850994771,0.7894946713761406,0.826286078485087,0.8272917072800212,0.781715525833998,0.8545617232504265,-0.017544222180544078,-0.04432740272788978,0.025068412575112557,2000,2000,2000,2000,paired_patient_cluster_label_swap,5000,5000,0.21455708858228353,1.0,34,paired_raw_difference,-0.017544222180544078,183,complete,
