detector,selection_split,beta,recall_to_precision_weight,candidate_threshold,canonical_selected_threshold,canonical_selection_rule,f_beta_ci_lower,near_optimal_lcb_tolerance,in_near_optimal_plateau,near_optimal_plateau_start,near_optimal_plateau_end,near_optimal_plateau_width,near_optimal_plateau_candidate_count,bootstrap_selection_count,bootstrap_selection_frequency,bootstrap_resamples,bootstrap_selection_rule,tie_breaker
faster_rcnn,validation,3.0,9.0,0.22,0.33,maximum_lower_confidence_bound_f_beta,0.4314335253956046,0.01,False,0.27,0.39,0.12,13,85,0.0425,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.23,0.33,maximum_lower_confidence_bound_f_beta,0.43278895427453895,0.01,False,0.27,0.39,0.12,13,134,0.067,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.24,0.33,maximum_lower_confidence_bound_f_beta,0.4288309967908682,0.01,False,0.27,0.39,0.12,13,29,0.0145,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.25,0.33,maximum_lower_confidence_bound_f_beta,0.42684948683246077,0.01,False,0.27,0.39,0.12,13,4,0.002,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.26,0.33,maximum_lower_confidence_bound_f_beta,0.4214499506276431,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.27,0.33,maximum_lower_confidence_bound_f_beta,0.4243562885532795,0.01,True,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.28,0.33,maximum_lower_confidence_bound_f_beta,0.42871328478434134,0.01,True,0.27,0.39,0.12,13,67,0.0335,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.29,0.33,maximum_lower_confidence_bound_f_beta,0.4288282414147331,0.01,True,0.27,0.39,0.12,13,68,0.034,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.3,0.33,maximum_lower_confidence_bound_f_beta,0.4287228842834947,0.01,True,0.27,0.39,0.12,13,55,0.0275,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.31,0.33,maximum_lower_confidence_bound_f_beta,0.4308757001034976,0.01,True,0.27,0.39,0.12,13,22,0.011,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.32,0.33,maximum_lower_confidence_bound_f_beta,0.4323133880494837,0.01,True,0.27,0.39,0.12,13,22,0.011,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.33,0.33,maximum_lower_confidence_bound_f_beta,0.4342204380708152,0.01,True,0.27,0.39,0.12,13,278,0.139,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.34,0.33,maximum_lower_confidence_bound_f_beta,0.4320044539269688,0.01,True,0.27,0.39,0.12,13,75,0.0375,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.35,0.33,maximum_lower_confidence_bound_f_beta,0.4331965131720393,0.01,True,0.27,0.39,0.12,13,90,0.045,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.36,0.33,maximum_lower_confidence_bound_f_beta,0.431631861137553,0.01,True,0.27,0.39,0.12,13,153,0.0765,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.37,0.33,maximum_lower_confidence_bound_f_beta,0.4325019932467454,0.01,True,0.27,0.39,0.12,13,69,0.0345,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.38,0.33,maximum_lower_confidence_bound_f_beta,0.43227262492880913,0.01,True,0.27,0.39,0.12,13,327,0.1635,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.39,0.33,maximum_lower_confidence_bound_f_beta,0.4290901217172443,0.01,True,0.27,0.39,0.12,13,227,0.1135,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.4,0.33,maximum_lower_confidence_bound_f_beta,0.4207041451653807,0.01,False,0.27,0.39,0.12,13,13,0.0065,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.41,0.33,maximum_lower_confidence_bound_f_beta,0.4175330448991686,0.01,False,0.27,0.39,0.12,13,2,0.001,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.42,0.33,maximum_lower_confidence_bound_f_beta,0.4180097307486034,0.01,False,0.27,0.39,0.12,13,16,0.008,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.43,0.33,maximum_lower_confidence_bound_f_beta,0.41153196434656736,0.01,False,0.27,0.39,0.12,13,35,0.0175,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.44,0.33,maximum_lower_confidence_bound_f_beta,0.4120430972255724,0.01,False,0.27,0.39,0.12,13,21,0.0105,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.45,0.33,maximum_lower_confidence_bound_f_beta,0.4115410535969952,0.01,False,0.27,0.39,0.12,13,9,0.0045,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.46,0.33,maximum_lower_confidence_bound_f_beta,0.4118545248654743,0.01,False,0.27,0.39,0.12,13,9,0.0045,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.47,0.33,maximum_lower_confidence_bound_f_beta,0.4092121558704626,0.01,False,0.27,0.39,0.12,13,5,0.0025,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.48,0.33,maximum_lower_confidence_bound_f_beta,0.408406451956882,0.01,False,0.27,0.39,0.12,13,8,0.004,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.49,0.33,maximum_lower_confidence_bound_f_beta,0.40749224221619207,0.01,False,0.27,0.39,0.12,13,8,0.004,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.5,0.33,maximum_lower_confidence_bound_f_beta,0.3990408315741137,0.01,False,0.27,0.39,0.12,13,17,0.0085,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.51,0.33,maximum_lower_confidence_bound_f_beta,0.3939630761525681,0.01,False,0.27,0.39,0.12,13,8,0.004,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.52,0.33,maximum_lower_confidence_bound_f_beta,0.3933706004918782,0.01,False,0.27,0.39,0.12,13,7,0.0035,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.53,0.33,maximum_lower_confidence_bound_f_beta,0.3912761928167473,0.01,False,0.27,0.39,0.12,13,1,0.0005,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.54,0.33,maximum_lower_confidence_bound_f_beta,0.3904849342177507,0.01,False,0.27,0.39,0.12,13,6,0.003,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.55,0.33,maximum_lower_confidence_bound_f_beta,0.3890357595430439,0.01,False,0.27,0.39,0.12,13,30,0.015,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.56,0.33,maximum_lower_confidence_bound_f_beta,0.3806729515848527,0.01,False,0.27,0.39,0.12,13,1,0.0005,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.57,0.33,maximum_lower_confidence_bound_f_beta,0.37190912726416697,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.58,0.33,maximum_lower_confidence_bound_f_beta,0.37357494000043884,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.59,0.33,maximum_lower_confidence_bound_f_beta,0.3713410396338797,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.6,0.33,maximum_lower_confidence_bound_f_beta,0.37437239071849865,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.61,0.33,maximum_lower_confidence_bound_f_beta,0.3720767934073423,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.62,0.33,maximum_lower_confidence_bound_f_beta,0.3611583383225276,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.63,0.33,maximum_lower_confidence_bound_f_beta,0.358376650804125,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.64,0.33,maximum_lower_confidence_bound_f_beta,0.35534633687452627,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.65,0.33,maximum_lower_confidence_bound_f_beta,0.34633338489833104,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.66,0.33,maximum_lower_confidence_bound_f_beta,0.33756711851911725,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.67,0.33,maximum_lower_confidence_bound_f_beta,0.32532952167257406,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.68,0.33,maximum_lower_confidence_bound_f_beta,0.3179412242175174,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.69,0.33,maximum_lower_confidence_bound_f_beta,0.31174312387425285,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.7,0.33,maximum_lower_confidence_bound_f_beta,0.3024717739575587,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.71,0.33,maximum_lower_confidence_bound_f_beta,0.2773649774689932,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.72,0.33,maximum_lower_confidence_bound_f_beta,0.22795808825768188,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.73,0.33,maximum_lower_confidence_bound_f_beta,0.2083901646276497,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.74,0.33,maximum_lower_confidence_bound_f_beta,0.17347060120248348,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.75,0.33,maximum_lower_confidence_bound_f_beta,0.13330687830687835,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.76,0.33,maximum_lower_confidence_bound_f_beta,0.09680659712969662,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.77,0.33,maximum_lower_confidence_bound_f_beta,0.06504470556041118,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.78,0.33,maximum_lower_confidence_bound_f_beta,0.03907137238628342,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.79,0.33,maximum_lower_confidence_bound_f_beta,0.0150942629162099,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.8,0.33,maximum_lower_confidence_bound_f_beta,0.011265479373304408,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.81,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.82,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.83,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.84,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.85,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.86,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.87,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.88,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.89,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.9,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.91,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.92,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.93,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.94,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.95,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.96,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.97,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.98,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,3.0,9.0,0.99,0.33,maximum_lower_confidence_bound_f_beta,0.0,0.01,False,0.27,0.39,0.12,13,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.01,0.12,maximum_lower_confidence_bound_f_beta,0.39915988304501665,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.02,0.12,maximum_lower_confidence_bound_f_beta,0.45379676217785586,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.03,0.12,maximum_lower_confidence_bound_f_beta,0.48860398427994833,0.01,False,0.07,0.16,0.09,10,39,0.0195,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.04,0.12,maximum_lower_confidence_bound_f_beta,0.504861474864705,0.01,False,0.07,0.16,0.09,10,104,0.052,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.05,0.12,maximum_lower_confidence_bound_f_beta,0.516207635230306,0.01,False,0.07,0.16,0.09,10,4,0.002,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.06,0.12,maximum_lower_confidence_bound_f_beta,0.5192588899388083,0.01,False,0.07,0.16,0.09,10,124,0.062,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.07,0.12,maximum_lower_confidence_bound_f_beta,0.5268214511563225,0.01,True,0.07,0.16,0.09,10,178,0.089,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.08,0.12,maximum_lower_confidence_bound_f_beta,0.5301926867734074,0.01,True,0.07,0.16,0.09,10,31,0.0155,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.09,0.12,maximum_lower_confidence_bound_f_beta,0.5337840510309574,0.01,True,0.07,0.16,0.09,10,83,0.0415,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.1,0.12,maximum_lower_confidence_bound_f_beta,0.5322186765845159,0.01,True,0.07,0.16,0.09,10,37,0.0185,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.11,0.12,maximum_lower_confidence_bound_f_beta,0.535801787521515,0.01,True,0.07,0.16,0.09,10,84,0.042,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.12,0.12,maximum_lower_confidence_bound_f_beta,0.5358701554575724,0.01,True,0.07,0.16,0.09,10,118,0.059,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.13,0.12,maximum_lower_confidence_bound_f_beta,0.5338282141888823,0.01,True,0.07,0.16,0.09,10,44,0.022,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.14,0.12,maximum_lower_confidence_bound_f_beta,0.5352812142866412,0.01,True,0.07,0.16,0.09,10,266,0.133,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.15,0.12,maximum_lower_confidence_bound_f_beta,0.528814368501536,0.01,True,0.07,0.16,0.09,10,34,0.017,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.16,0.12,maximum_lower_confidence_bound_f_beta,0.5276722772298987,0.01,True,0.07,0.16,0.09,10,68,0.034,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.17,0.12,maximum_lower_confidence_bound_f_beta,0.5248438654847775,0.01,False,0.07,0.16,0.09,10,15,0.0075,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.18,0.12,maximum_lower_confidence_bound_f_beta,0.5257015094802845,0.01,False,0.07,0.16,0.09,10,14,0.007,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.19,0.12,maximum_lower_confidence_bound_f_beta,0.5232397389590624,0.01,False,0.07,0.16,0.09,10,22,0.011,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.2,0.12,maximum_lower_confidence_bound_f_beta,0.5238419237874355,0.01,False,0.07,0.16,0.09,10,86,0.043,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.21,0.12,maximum_lower_confidence_bound_f_beta,0.5258777824823103,0.01,False,0.07,0.16,0.09,10,105,0.0525,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.22,0.12,maximum_lower_confidence_bound_f_beta,0.5260960070803317,0.01,False,0.07,0.16,0.09,10,156,0.078,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.23,0.12,maximum_lower_confidence_bound_f_beta,0.5243516984498415,0.01,False,0.07,0.16,0.09,10,305,0.1525,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.24,0.12,maximum_lower_confidence_bound_f_beta,0.5175743437731938,0.01,False,0.07,0.16,0.09,10,14,0.007,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.25,0.12,maximum_lower_confidence_bound_f_beta,0.5115564444577131,0.01,False,0.07,0.16,0.09,10,3,0.0015,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.26,0.12,maximum_lower_confidence_bound_f_beta,0.5029087342666267,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.27,0.12,maximum_lower_confidence_bound_f_beta,0.5041470657116889,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.28,0.12,maximum_lower_confidence_bound_f_beta,0.5068724833492902,0.01,False,0.07,0.16,0.09,10,14,0.007,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.29,0.12,maximum_lower_confidence_bound_f_beta,0.5033556184823648,0.01,False,0.07,0.16,0.09,10,3,0.0015,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.3,0.12,maximum_lower_confidence_bound_f_beta,0.5008997347165022,0.01,False,0.07,0.16,0.09,10,2,0.001,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.31,0.12,maximum_lower_confidence_bound_f_beta,0.5015083519116588,0.01,False,0.07,0.16,0.09,10,1,0.0005,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.32,0.12,maximum_lower_confidence_bound_f_beta,0.5000971099653417,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.33,0.12,maximum_lower_confidence_bound_f_beta,0.5007613921439675,0.01,False,0.07,0.16,0.09,10,34,0.017,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.34,0.12,maximum_lower_confidence_bound_f_beta,0.496335083924201,0.01,False,0.07,0.16,0.09,10,5,0.0025,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.35,0.12,maximum_lower_confidence_bound_f_beta,0.4953654070381482,0.01,False,0.07,0.16,0.09,10,2,0.001,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.36,0.12,maximum_lower_confidence_bound_f_beta,0.4930827857381234,0.01,False,0.07,0.16,0.09,10,2,0.001,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.37,0.12,maximum_lower_confidence_bound_f_beta,0.48944941931399544,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.38,0.12,maximum_lower_confidence_bound_f_beta,0.4890846610954063,0.01,False,0.07,0.16,0.09,10,1,0.0005,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.39,0.12,maximum_lower_confidence_bound_f_beta,0.4818717487305199,0.01,False,0.07,0.16,0.09,10,2,0.001,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.4,0.12,maximum_lower_confidence_bound_f_beta,0.47177881789059967,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.41,0.12,maximum_lower_confidence_bound_f_beta,0.4657534938410794,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.42,0.12,maximum_lower_confidence_bound_f_beta,0.4634832640249312,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.43,0.12,maximum_lower_confidence_bound_f_beta,0.4539763559868656,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.44,0.12,maximum_lower_confidence_bound_f_beta,0.45242526462679433,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.45,0.12,maximum_lower_confidence_bound_f_beta,0.44868922663452265,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.46,0.12,maximum_lower_confidence_bound_f_beta,0.445975967318902,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.47,0.12,maximum_lower_confidence_bound_f_beta,0.4426906065686038,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.48,0.12,maximum_lower_confidence_bound_f_beta,0.4426647806766712,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
faster_rcnn,validation,5.0,25.0,0.49,0.12,maximum_lower_confidence_bound_f_beta,0.43854361332883873,0.01,False,0.07,0.16,0.09,10,0,0.0,2000,maximum_bootstrap_mean_f_beta,highest_threshold
