detector,condition_id,family,corruption,kind,severity,value,unit,image_count,target_count,true_positives,false_positives,false_negatives,inference_seconds,prediction_bundle,prediction_bundle_sha256,precision,precision_relative,precision_degradation,recall,recall_relative,recall_degradation,f1,f1_relative,f1_degradation,iou,iou_relative,iou_degradation,dice,dice_relative,dice_degradation,map_50,map_50_relative,map_50_degradation,map_50_95,map_50_95_relative,map_50_95_degradation
faster_rcnn,jpeg_s5,compression,jpeg,jpeg,5,20.0,quality_percent,300,111,67,538,44,30.548421800049255,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/faster_rcnn__jpeg_s5.json.gz,06f600dd0a4e5c933b37821966da3d380a34fe8975a3e8e97ee4a4c0dbfb9121,0.11074380165289256,0.7694536868090587,0.23054631319094132,0.6036036036036037,0.8701298701298702,0.1298701298701298,0.1871508379888268,0.785061307407676,0.214938692592324,0.6909380526073078,0.9984601661526847,0.001539833847315264,0.8130151404361265,0.9998271911519098,0.00017280884809023345,0.2564456331588125,0.6789428753557011,0.3210571246442989,0.10088041671252924,0.682536484979841,0.317463515020159
yolo11s,clean,clean,clean,clean,0,,none,300,111,19,22,92,,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__clean.json.gz,834d0dcb8267be00294303b7a7b2d18c6d02ead0beeb8e2ad589ae9de0a496bd,0.4634146341463415,1.0,0.0,0.17117117117117117,1.0,0.0,0.25,1.0,0.0,0.6940811341732323,1.0,0.0,0.81434881788263,1.0,0.0,0.2112858029314436,1.0,0.0,0.07629474050336979,1.0,0.0
yolo11s,darker_s1,lighting,darker,brightness,1,0.9,multiplier,300,111,19,20,92,8.903214399993885,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__darker_s1.json.gz,9a8135a964ced92161b278cad895c01f4f6aa2b13259bdaa6336f523745b0f9f,0.48717948717948717,1.051282051282051,-0.0512820512820511,0.17117117117117117,1.0,0.0,0.25333333333333335,1.0133333333333334,-0.01333333333333342,0.722946033745096,1.0415872124319396,-0.041587212431939635,0.8352930836886178,1.0257190350695717,-0.02571903506957174,0.2033630716192712,0.9625023016111351,0.03749769838886485,0.07356504604805102,0.9642217217424285,0.035778278257571516
yolo11s,darker_s2,lighting,darker,brightness,2,0.8,multiplier,300,111,20,18,91,7.981333399846335,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__darker_s2.json.gz,0c73eb203d65d0d69d7fb05299f71de20985a4cbb2d277a927b47d52522f5c9f,0.5263157894736842,1.1357340720221605,-0.13573407202216048,0.18018018018018017,1.0526315789473684,-0.05263157894736836,0.2684563758389262,1.0738255033557047,-0.0738255033557047,0.721350284970005,1.03928813139296,-0.03928813139296006,0.8341528536406081,1.0243188610618605,-0.02431886106186054,0.1733184621571865,0.8203033982999015,0.1796966017000985,0.0626852986808447,0.8216201833477107,0.1783798166522893
yolo11s,darker_s3,lighting,darker,brightness,3,0.7,multiplier,300,111,18,18,93,9.420151099999202,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__darker_s3.json.gz,78159285d912cdc0018212bd9bb208793dcee9cb201736bcacd65a703f3bdb52,0.5,1.0789473684210527,-0.07894736842105265,0.16216216216216217,0.9473684210526316,0.05263157894736836,0.2448979591836735,0.979591836734694,0.020408163265306034,0.7461927972299853,1.0750800742031792,-0.07508007420317919,0.8507260429058259,1.0446703233606693,-0.04467032336066934,0.15920374859607916,0.7534995081886139,0.2465004918113861,0.05847677710189388,0.7664588242398056,0.2335411757601944
yolo11s,darker_s4,lighting,darker,brightness,4,0.6,multiplier,300,111,8,11,103,8.102121899995836,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__darker_s4.json.gz,3638598308f394dda4cd9b6d8031da3ac01a695232f76528cd51135196c0a851,0.42105263157894735,0.9085872576177284,0.0914127423822716,0.07207207207207207,0.42105263157894735,0.5789473684210527,0.12307692307692307,0.4923076923076923,0.5076923076923077,0.7455750054299826,1.074189988347815,-0.07418998834781498,0.850716118013755,1.0446581358412024,-0.04465813584120237,0.14726549705054476,0.6969966510164828,0.3030033489835172,0.051888401132699505,0.6801045627831671,0.3198954372168329
yolo11s,darker_s5,lighting,darker,brightness,5,0.5,multiplier,300,111,0,0,111,7.926426500023808,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__darker_s5.json.gz,13cde71dd2bbfb7152d2bd92ef86cdd3d2275d75309800c612dcdd1a24aabb74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.043860717054394135,0.20758951356814884,0.7924104864318512,0.012551934236941778,0.1645189976940466,0.8354810023059533
yolo11s,brighter_s1,lighting,brighter,brightness,1,1.1,multiplier,300,111,18,23,93,8.23209949991724,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__brighter_s1.json.gz,559573828886692d1c188adf5e0395d7f7c156c361ba5ecaf549cc3e3fbce7b4,0.43902439024390244,0.9473684210526315,0.052631578947368474,0.16216216216216217,0.9473684210526316,0.05263157894736836,0.2368421052631579,0.9473684210526316,0.05263157894736836,0.6846645671722604,0.9864330457386822,0.01356695426131782,0.808073721150975,0.9922943380111108,0.007705661988889223,0.20537112376883337,0.9720062631726876,0.027993736827312432,0.06883390666488642,0.9022103779466445,0.09778962205335551
yolo11s,brighter_s2,lighting,brighter,brightness,2,1.2,multiplier,300,111,19,25,92,8.257790899981046,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__brighter_s2.json.gz,28031b855032ab5af19f27b848f0f2c30f0b54014115d572189e02213cf39c0e,0.4318181818181818,0.9318181818181818,0.06818181818181823,0.17117117117117117,1.0,0.0,0.24516129032258066,0.9806451612903226,0.019354838709677358,0.6804256363070025,0.9803257901794208,0.019674209820579214,0.8046885438413219,0.9881374248612216,0.01186257513877842,0.20209658534330113,0.9565081162072961,0.043491883792703856,0.06523003908102361,0.854974257080572,0.14502574291942805
yolo11s,brighter_s3,lighting,brighter,brightness,3,1.3,multiplier,300,111,16,23,95,7.965277200011769,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__brighter_s3.json.gz,c782d41f7b603e982e0aca65f0044fbae917c486dcc97ea9cd41f66d2afa4a43,0.41025641025641024,0.8852901484480431,0.1147098515519569,0.14414414414414414,0.8421052631578947,0.1578947368421053,0.21333333333333335,0.8533333333333334,0.1466666666666666,0.7093425851555253,1.0219879928021267,-0.02198799280212671,0.8257772734895723,1.0140338579193338,-0.014033857919333759,0.1577117529748287,0.7464380038161001,0.25356199618389985,0.05488548252069658,0.719387498516656,0.28061250148334405
yolo11s,brighter_s4,lighting,brighter,brightness,4,1.4,multiplier,300,111,14,32,97,8.36370860011084,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__brighter_s4.json.gz,4f614d8f7be77a1cea0bb407323ad50f2bf17cc57049dd8d1474323903fb97ac,0.30434782608695654,0.6567505720823799,0.34324942791762014,0.12612612612612611,0.7368421052631579,0.26315789473684215,0.17834394904458598,0.7133757961783439,0.2866242038216561,0.7224637209514952,1.0408923184637073,-0.04089231846370733,0.8351299589895668,1.0255187220151794,-0.02551872201517935,0.15312678920095743,0.7247377110834221,0.2752622889165779,0.05299884487504003,0.6946592193035793,0.3053407806964207
yolo11s,brighter_s5,lighting,brighter,brightness,5,1.5,multiplier,300,111,15,33,96,8.006738700030837,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__brighter_s5.json.gz,193844f4888c355883e1d815c965bdde52a94be7d442793286a48ab02c525f68,0.3125,0.6743421052631579,0.32565789473684215,0.13513513513513514,0.7894736842105263,0.21052631578947367,0.18867924528301885,0.7547169811320754,0.24528301886792458,0.7123197570211335,1.0262773643453462,-0.02627736434534622,0.8282492831590464,1.0170694240246565,-0.0170694240246565,0.15123028926986581,0.7157617178800029,0.28423828211999713,0.05250621929155205,0.6882023445539205,0.3117976554460795
yolo11s,gaussian_noise_s1,noise,gaussian_noise,gaussian_noise,1,0.01,fraction_of_uint8_range_std,300,111,16,22,95,11.722904900059802,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_noise_s1.json.gz,44a5ffad60d657955db89c41b5cba8dd56da51617a76235014c452564f4e2270,0.42105263157894735,0.9085872576177284,0.0914127423822716,0.14414414414414414,0.8421052631578947,0.1578947368421053,0.21476510067114093,0.8590604026845637,0.14093959731543626,0.7003912729105559,1.0090913560773267,-0.009091356077326695,0.8200929993723802,1.0070537113379565,-0.007053711337956514,0.19202421320877844,0.9088363275931274,0.09116367240687262,0.06629480246381414,0.868930178232745,0.131069821767255
yolo11s,gaussian_noise_s2,noise,gaussian_noise,gaussian_noise,2,0.02,fraction_of_uint8_range_std,300,111,15,22,96,11.254797699730261,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_noise_s2.json.gz,1d6340e86f1bcb8d76af1f76183f6b7f4b5206faa412dd2880b5ddc71e1ac1c1,0.40540540540540543,0.8748221906116643,0.12517780938833567,0.13513513513513514,0.7894736842105263,0.21052631578947367,0.20270270270270271,0.8108108108108109,0.18918918918918914,0.6850539712269244,0.9869940810924637,0.013005918907536329,0.8083870383807606,0.9926790837403431,0.007320916259656918,0.176969579012963,0.83758386298385,0.16241613701615,0.057088437755447044,0.7482617724209385,0.2517382275790615
yolo11s,gaussian_noise_s3,noise,gaussian_noise,gaussian_noise,3,0.035,fraction_of_uint8_range_std,300,111,11,26,100,11.253797800090979,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_noise_s3.json.gz,25b625fdb1f4612f65269366124486c262595ba5f0ba965e8b862417bbf8bb43,0.2972972972972973,0.6415362731152204,0.35846372688477957,0.0990990990990991,0.5789473684210527,0.42105263157894735,0.14864864864864866,0.5945945945945946,0.4054054054054054,0.7277759476281741,1.0485459289929815,-0.04854592899298149,0.8361326067816702,1.0267499484504439,-0.026749948450443872,0.12648234122395577,0.5986315193406335,0.4013684806593665,0.042637196005262716,0.5588484307562396,0.4411515692437604
yolo11s,gaussian_noise_s4,noise,gaussian_noise,gaussian_noise,4,0.05,fraction_of_uint8_range_std,300,111,11,30,100,11.771365100081312,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_noise_s4.json.gz,014e0a2d61c958ffaec48d9a9b781887182b6a3fc03586617a3ea773627e5c9b,0.2682926829268293,0.5789473684210527,0.42105263157894735,0.0990990990990991,0.5789473684210527,0.42105263157894735,0.14473684210526316,0.5789473684210527,0.42105263157894735,0.7180231257395613,1.03449451423982,-0.034494514239820084,0.8316483758629168,1.0212434249309368,-0.021243424930936783,0.10262316088060033,0.48570779227366595,0.5142922077263341,0.033403845369434436,0.4378263186825972,0.5621736813174028
yolo11s,gaussian_noise_s5,noise,gaussian_noise,gaussian_noise,5,0.075,fraction_of_uint8_range_std,300,111,8,35,103,11.890804700029548,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_noise_s5.json.gz,135fd9a126cc888608a92913772c15d8b7653e5ed860657d9c49f1ff1e742e60,0.18604651162790697,0.40146878824969395,0.5985312117503061,0.07207207207207207,0.42105263157894735,0.5789473684210527,0.1038961038961039,0.4155844155844156,0.5844155844155844,0.7437528537378402,1.07156471645606,-0.07156471645606,0.846610379724456,1.039616391813165,-0.0396163918131649,0.08612163860573349,0.40760731393617383,0.5923926860638262,0.028167546965055093,0.36919382357439157,0.6308061764256084
yolo11s,salt_and_pepper_s1,noise,salt_and_pepper,salt_pepper,1,0.0025,affected_pixel_fraction,300,111,11,22,100,10.154283299969393,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__salt_and_pepper_s1.json.gz,0656e6aa59e44c330598e053d1b933c69ca717d656de625cc138d6c311b5151b,0.3333333333333333,0.719298245614035,0.280701754385965,0.0990990990990991,0.5789473684210527,0.42105263157894735,0.1527777777777778,0.6111111111111112,0.38888888888888884,0.6821442036669103,0.9828018225555996,0.017198177444400442,0.8073705618253366,0.991430875929264,0.008569124070735956,0.14851904209063524,0.7029295865128503,0.2970704134871497,0.04804172936360458,0.6296859920702224,0.37031400792977764
yolo11s,salt_and_pepper_s2,noise,salt_and_pepper,salt_pepper,2,0.005,affected_pixel_fraction,300,111,11,26,100,9.730397399995127,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__salt_and_pepper_s2.json.gz,a346fe8776c127afa4a3017888122969b37a137d3a98da3c67cc7b7a3ef44987,0.2972972972972973,0.6415362731152204,0.35846372688477957,0.0990990990990991,0.5789473684210527,0.42105263157894735,0.14864864864864866,0.5945945945945946,0.4054054054054054,0.6773751583431846,0.9759308025999767,0.024069197400023334,0.8012467739504335,0.9839110174356699,0.016088982564330112,0.11137724420524958,0.5271402179416116,0.4728597820583884,0.0362736381879918,0.47544087506778615,0.5245591249322139
yolo11s,salt_and_pepper_s3,noise,salt_and_pepper,salt_pepper,3,0.01,affected_pixel_fraction,300,111,8,27,103,10.239410200039856,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__salt_and_pepper_s3.json.gz,c63723e8649baa5d249a62efcdf0141b0d1d0b3dd06b430d05a301e83c008b58,0.22857142857142856,0.49323308270676686,0.5067669172932332,0.07207207207207207,0.42105263157894735,0.5789473684210527,0.1095890410958904,0.4383561643835616,0.5616438356164384,0.6979985169658804,1.005643983966391,-0.005643983966391097,0.8186072360547967,1.0052292311091442,-0.0052292311091441945,0.10822302123890921,0.512211515101299,0.48778848489870097,0.03654239493465973,0.4789634867824962,0.5210365132175039
yolo11s,salt_and_pepper_s4,noise,salt_and_pepper,salt_pepper,4,0.02,affected_pixel_fraction,300,111,8,33,103,9.587781199952587,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__salt_and_pepper_s4.json.gz,3793cc1bc8e64ec825dd9b52327b2356719bc65c1f52964d235ef92d1480afcc,0.1951219512195122,0.42105263157894735,0.5789473684210527,0.07207207207207207,0.42105263157894735,0.5789473684210527,0.10526315789473685,0.4210526315789474,0.5789473684210527,0.723491525585361,1.04237313184886,-0.042373131848860046,0.8346273580584052,1.024901540630342,-0.02490154063034189,0.06024166001183892,0.28511929895917176,0.7148807010408282,0.023898623793998177,0.31324077696997504,0.686759223030025
yolo11s,salt_and_pepper_s5,noise,salt_and_pepper,salt_pepper,5,0.04,affected_pixel_fraction,300,111,2,21,109,10.76220049992844,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__salt_and_pepper_s5.json.gz,beb80a622a552afc7b5ec4c206e6e5ba25d1bc14d02029df7b7e82188e80bbce,0.08695652173913043,0.18764302059496565,0.8123569794050344,0.018018018018018018,0.10526315789473684,0.8947368421052632,0.029850746268656716,0.11940298507462686,0.8805970149253731,0.5961786452010718,0.8589466214367304,0.1410533785632696,0.7470027607460157,0.9173007246308538,0.08269927536914623,0.017327066855043254,0.08200771947117245,0.9179922805288275,0.004349848205361828,0.05701373615878153,0.9429862638412184
yolo11s,gaussian_blur_s1,blur,gaussian_blur,gaussian_blur,1,0.5,sigma_pixels,300,111,19,23,92,8.214735200002906,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_blur_s1.json.gz,45af16b4b41a826e3930d247dca1d2eadd38d8d3b4c5cd75a5f9254596643943,0.4523809523809524,0.9761904761904762,0.023809523809523836,0.17117117117117117,1.0,0.0,0.24836601307189543,0.9934640522875817,0.006535947712418277,0.7004432586725542,1.0091662547591072,-0.00916625475910715,0.8195002170171672,1.0063257894177722,-0.006325789417772176,0.21072379674611305,0.9973400664998163,0.0026599335001836755,0.07363526986866809,0.9651421498106512,0.03485785018934884
yolo11s,gaussian_blur_s2,blur,gaussian_blur,gaussian_blur,2,1.0,sigma_pixels,300,111,18,27,93,7.7678992000292055,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_blur_s2.json.gz,15cbabb43b4c52f63f7dafad4f08f1222c74ede22e660da1a638ea6dbea72de7,0.4,0.8631578947368421,0.13684210526315788,0.16216216216216217,0.9473684210526316,0.05263157894736836,0.23076923076923078,0.9230769230769231,0.07692307692307687,0.6914011310697034,0.9961387754664716,0.00386122453352844,0.8130883382401941,0.9984521624950433,0.001547837504956684,0.2128185127808453,1.0072542017879875,-0.007254201787987524,0.07202232766485055,0.9440012141029493,0.05599878589705065
yolo11s,gaussian_blur_s3,blur,gaussian_blur,gaussian_blur,3,1.5,sigma_pixels,300,111,19,34,92,9.016121599895996,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_blur_s3.json.gz,5cfe7aa0c45818426517d0c06ab496bab1a0a66cdbc29d99d61246479aa037e4,0.3584905660377358,0.7735849056603773,0.2264150943396227,0.17117117117117117,1.0,0.0,0.23170731707317074,0.926829268292683,0.07317073170731703,0.7119140121903591,1.025692785957032,-0.02569278595703195,0.8272917072800212,1.0158935447724278,-0.01589354477242777,0.17411884441432388,0.8240915480290013,0.1759084519709987,0.06430769749548146,0.8428850674528622,0.15711493254713782
yolo11s,gaussian_blur_s4,blur,gaussian_blur,gaussian_blur,4,2.0,sigma_pixels,300,111,20,37,91,7.790499300084775,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_blur_s4.json.gz,c2e09f7bb60279ac871db922ce312eb62eea04c0839b5a7ccb0149f6402529eb,0.3508771929824561,0.7571560480147737,0.24284395198522635,0.18018018018018017,1.0526315789473684,-0.05263157894736836,0.23809523809523814,0.9523809523809526,0.04761904761904745,0.715702740077472,1.031151409885236,-0.031151409885235903,0.8299904204854108,1.0192074971551506,-0.019207497155150577,0.15998775768001816,0.7572101649060148,0.24278983509398522,0.05900499618976325,0.7733822253076162,0.22661777469238376
yolo11s,gaussian_blur_s5,blur,gaussian_blur,gaussian_blur,5,3.0,sigma_pixels,300,111,15,40,96,9.162043100164738,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__gaussian_blur_s5.json.gz,2a2138e098776c8aaf3d6fb3fc5ffe2e5bec155a6e5df4d0ed28ebb99f3e2b08,0.2727272727272727,0.5885167464114832,0.4114832535885168,0.13513513513513514,0.7894736842105263,0.21052631578947367,0.18072289156626506,0.7228915662650602,0.27710843373493976,0.7093165392002413,1.0219504669942614,-0.021950466994261397,0.8260511705954888,1.0143701967214562,-0.01437019672145623,0.14895357422804587,0.7049861948196168,0.2950138051803832,0.05301463072240289,0.6948661254056082,0.3051338745943918
yolo11s,motion_blur_s1,blur,motion_blur,motion_blur,1,3.0,kernel_pixels,300,111,22,25,89,8.288203900068766,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__motion_blur_s1.json.gz,b1384df98d901898a05951863c18ac2a4d440221259b96524dd515bd846ef599,0.46808510638297873,1.0100783874580066,-0.010078387458006599,0.1981981981981982,1.1578947368421053,-0.1578947368421053,0.2784810126582279,1.1139240506329116,-0.11392405063291156,0.6970626405830559,1.004295616554072,-0.004295616554071957,0.8167161827345232,1.0029070648841223,-0.00290706488412229,0.20917381241759847,0.9900041058862321,0.00999589411376789,0.07188097412930762,0.9421484843523752,0.05785151564762481
yolo11s,motion_blur_s2,blur,motion_blur,motion_blur,2,5.0,kernel_pixels,300,111,19,30,92,9.594662799980142,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__motion_blur_s2.json.gz,814a50636d33ecaf02e1e2a3e3922a1d09d082357bad5c57bdddbfb443833c3d,0.3877551020408163,0.836734693877551,0.16326530612244905,0.17117117117117117,1.0,0.0,0.2375,0.95,0.050000000000000044,0.6956313847959855,1.0022335294051752,-0.002233529405175183,0.8161218602437534,1.0021772517159582,-0.002177251715958173,0.1976733645817016,0.9355733411290351,0.06442665887096488,0.06538309550770008,0.8569803773670642,0.14301962263293577
yolo11s,motion_blur_s3,blur,motion_blur,motion_blur,3,9.0,kernel_pixels,300,111,19,34,92,8.964571199860075,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__motion_blur_s3.json.gz,4a0ca87a8a68e254426cc97834ff8b8d576142fc496202e11da2b603692b6e3c,0.3584905660377358,0.7735849056603773,0.2264150943396227,0.17117117117117117,1.0,0.0,0.23170731707317074,0.926829268292683,0.07317073170731703,0.711491094481016,1.0250834656794439,-0.02508346567944386,0.826810451025368,1.0153025741169972,-0.015302574116997203,0.15301451383543943,0.7242063201240663,0.27579367987593373,0.05505163859607174,0.7215653167290111,0.27843468327098886
yolo11s,motion_blur_s4,blur,motion_blur,motion_blur,4,13.0,kernel_pixels,300,111,19,37,92,10.988628299921402,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__motion_blur_s4.json.gz,72d6712577c3256e9970e7d978a65c08a8277e49bd13a548639dc5f7128328b1,0.3392857142857143,0.7321428571428571,0.2678571428571429,0.17117117117117117,1.0,0.0,0.2275449101796407,0.9101796407185628,0.08982035928143717,0.7064305562848021,1.0177924762733683,-0.01779247627336833,0.8234522927225152,1.0111788396323271,-0.011178839632327131,0.18459238776422024,0.8736620501857162,0.1263379498142838,0.06243439719472023,0.8183316016647652,0.18166839833523485
yolo11s,motion_blur_s5,blur,motion_blur,motion_blur,5,17.0,kernel_pixels,300,111,13,34,98,11.276488700052141,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__motion_blur_s5.json.gz,cdbcde575df136d7261b88bb5be36b4d33b0f7380c61477158588a7a369588d1,0.2765957446808511,0.5968645016797313,0.40313549832026874,0.11711711711711711,0.6842105263157895,0.3157894736842105,0.16455696202531647,0.6582278481012659,0.3417721518987341,0.7165784163991211,1.032413043833394,-0.03241304383339405,0.8309071593303,1.0203332295498666,-0.020333229549866605,0.12012829202392597,0.5685582767854226,0.4314417232145774,0.044095072427475464,0.5779569094350333,0.4220430905649667
yolo11s,jpeg_s1,compression,jpeg,jpeg,1,90.0,quality_percent,300,111,20,22,91,8.143156399921281,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__jpeg_s1.json.gz,aa911a29d963cef157a3127343c46b1621a2997aa181f628e99902bf474aa131,0.47619047619047616,1.0275689223057642,-0.027568922305764243,0.18018018018018017,1.0526315789473684,-0.05263157894736836,0.261437908496732,1.045751633986928,-0.04575163398692794,0.694998269168434,1.0013213656877364,-0.0013213656877364421,0.8156498485840631,1.0015976331921446,-0.0015976331921445652,0.2084439794392217,0.9865498606494445,0.013450139350555501,0.07297738029369141,0.9565191494486851,0.0434808505513149
yolo11s,jpeg_s2,compression,jpeg,jpeg,2,70.0,quality_percent,300,111,19,25,92,8.223004800194758,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__jpeg_s2.json.gz,a83ec131c073f04da92609fecec0c08794d95509974605f7d5a93bdde89ae4d7,0.4318181818181818,0.9318181818181818,0.06818181818181823,0.17117117117117117,1.0,0.0,0.24516129032258066,0.9806451612903226,0.019354838709677358,0.6958351365252483,1.0025270854741,-0.002527085474099966,0.816417335244092,1.002540087633258,-0.0025400876332579703,0.20528516613312897,0.9715994320722927,0.028400567927707288,0.07424122341530039,0.9730844213569518,0.026915578643048166
yolo11s,jpeg_s3,compression,jpeg,jpeg,3,50.0,quality_percent,300,111,17,26,94,8.915541000169469,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__jpeg_s3.json.gz,80ab32330cf3ae3024c6cd30ce0e8fed7a478a68b46443247f329613d4bf5e1d,0.3953488372093023,0.8531211750305997,0.1468788249694003,0.15315315315315314,0.894736842105263,0.10526315789473695,0.22077922077922074,0.883116883116883,0.11688311688311703,0.7246023661842699,1.0439735796124088,-0.043973579612408775,0.8360014211630022,1.026588855788691,-0.02658885578869108,0.20521836269631746,0.97128325637149,0.028716743628509955,0.074528039652302,0.9768437399562324,0.023156260043767585
yolo11s,jpeg_s4,compression,jpeg,jpeg,4,35.0,quality_percent,300,111,19,27,92,8.249660699962988,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__jpeg_s4.json.gz,e33976b4bb0af2dc93162dad34ab89e5289900e0097b38d08c92309c7e571f51,0.41304347826086957,0.8913043478260869,0.10869565217391308,0.17117117117117117,1.0,0.0,0.24203821656050958,0.9681528662420383,0.031847133757961665,0.6836897350556135,0.9850285527065986,0.014971447293401385,0.8075132464928744,0.991606089135699,0.008393910864300969,0.19368900663517458,0.9167156711330069,0.08328432886699311,0.06212235227680615,0.8142416091455522,0.18575839085444779
yolo11s,jpeg_s5,compression,jpeg,jpeg,5,20.0,quality_percent,300,111,15,27,96,8.25140479989932,C:/Users/Pouyan/PycharmProjects/Uni/Deep Learning/DP_Final_Project/results/logs/phase6_robustness/predictions/yolo11s__jpeg_s5.json.gz,42e105038f2b3d0d893c6ae290204b2d7519a58eee97310ad655f4090bc88608,0.35714285714285715,0.7706766917293233,0.2293233082706767,0.13513513513513514,0.7894736842105263,0.21052631578947367,0.19607843137254902,0.7843137254901961,0.21568627450980393,0.7258790375406162,1.04581294866235,-0.04581294866234997,0.8370787685216483,1.0279118114251309,-0.027911811425130884,0.1649863934449128,0.7808683364231828,0.21913166357681724,0.05845685283262884,0.7661976755795756,0.23380232442042437
